"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"2382",2382,"2000","Putnam","470","1410","54","1410","PUTNAM","Tennessee",54,1410,0,"470","1410",1551,934845.66398152,-100546.94526031,"G4701410","4701410",1042623638.64,244034.1012,168,136.75,38.8125,7562.3125,337,-10.0625,347.25,153.125,222.5625,262.5625,66.1875,1464.6875,163.625,74.375,16.8125,417.25,292.6875,353.3125,385.4375
"2383",2383,"2000","Carbon","560","0070","68","70","CARBON","Wyoming",68,70,0,"560","0070",2566,-901310.26056158,521658.24415974,"G5600070","5600070",20626619245.1,631860.145256,86.8726114649682,147.875796178344,37.6242038216561,8631.03821656051,301.15923566879,-87.4108280254777,388.550955414013,88.8535031847134,-7.79617834394904,195.041401273885,-26.296178343949,359.085987261146,52.5031847133758,19.4363057324841,33.8885350318471,131.885350318471,62.9426751592357,87.5031847133758,64.187898089172
"2384",2384,"2000","Lee","210","1290","51","1290","LEE","Kentucky",51,1290,0,"210","1290",59,1071331.30241611,79951.82364629,"G2101290","2101290",547047970.935,112805.162008,158.777777777778,143.333333333333,39.4444444444444,7781.77777777778,333.666666666667,-26.4444444444444,360,184.777777777778,166.444444444444,255.888888888889,53.8888888888889,1289.44444444444,134,70.5555555555556,14.7777777777778,363.444444444444,269.222222222222,347,310.444444444444
"2385",2385,"2000","Flagler","120","0350","43","350","FLAGLER","Florida",43,350,0,"120","0350",293,1419088.69167958,-787274.5960724,"G1200350","1200350",1314815468.46,164014.665949,234.176470588235,114.352941176471,43.9411764705882,4996.82352941176,353.117647058824,95.5882352941177,257.588235294118,293,178.705882352941,294.411764705882,166.823529411765,1354.35294117647,200.294117647059,57.3529411764706,42.9411764705882,538.588235294118,188.235294117647,506.176470588235,219.882352941176
"2386",2386,"2000","Benton","270","0090","33","90","BENTON","Minnesota",33,90,0,"270","0090",2082,155927.32716929,918302.89918517,"G2700090","2700090",1069645289.14,147127.392117,97.3888888888889,127.555555555556,26.7777777777778,11463.5555555556,326.666666666667,-141.944444444444,468.555555555556,236.055555555556,-62.1111111111111,236.055555555556,-62.1111111111111,786.388888888889,109.666666666667,22.6111111111111,45.1111111111111,306.055555555556,75.6111111111111,306.111111111111,75.6111111111111
"2387",2387,"2000","Montgomery","370","1230","47","1230","MONTGOMERY","North Carolina",47,1230,0,"370","1230",1107,1443615.63127096,-120259.5621443,"G3701230","3701230",1299237105.82,180731.24314,186.647058823529,136.705882352941,39.8823529411765,7284,350.588235294118,11.8235294117647,338.647058823529,277.235294117647,141,278.294117647059,89.2352941176471,1270.76470588235,146.058823529412,67,22.2352941176471,398.882352941176,235.529411764706,398.705882352941,277.764705882353
"2388",2388,"2000","Lamar","010","0750","41","750","LAMAR/SANFORD","Alabama",41,750,0,"010","0750",474,725880.21329138,-386305.53795885,"G0100750","0100750",1568162558.45,171615.542211,190.296296296296,147.481481481481,41.6296296296296,7413.03703703704,359.37037037037,9.40740740740741,349.851851851852,192.148148148148,243.888888888889,282.666666666667,90.962962962963,1459.40740740741,164.185185185185,69.6666666666667,20.5555555555556,441.222222222222,267.62962962963,311.518518518519,408.444444444444
"2389",2389,"2000","Jones","280","0670","46","670","JONES","Mississippi",46,670,0,"280","0670",2256,644888.76679219,-633861.09879025,"G2800670","2800670",1812317186.73,170396.618139,212.7,142.3,42.7666666666667,6874.5,371.633333333333,43.4,328.3,146.666666666667,262.333333333333,299.1,121.766666666667,1404.2,155.1,66.4666666666667,18.5333333333333,413.866666666667,278,313.733333333333,393.766666666667
"2390",2390,"2000","Edmunds","460","0450","37","450","EDMUNDS","South Dakota",37,450,0,"460","0450",2000,-251579.06354584,889781.30820077,"G4600450","4600450",2981448696.77,231705.462948,99.1914893617021,142.085106382979,29.0851063829787,11550.5744680851,342.893617021277,-136.851063829787,479.446808510638,175.574468085106,-57.0851063829787,242.68085106383,-57.5957446808511,496.468085106383,73.1063829787234,10.6382978723404,54.1063829787234,207.744680851064,36.5744680851064,189.957446808511,36.5957446808511
"2391",2391,"2000","Ashe","370","0090","47","90","ASHE","North Carolina",47,90,0,"370","0090",2515,1282910.47763734,-21318.89293566,"G3700090","3700090",1105370197.2,158247.678443,135,130.277777777778,39.9444444444444,6895.77777777778,290.611111111111,-31.6666666666667,322.777777777778,214.166666666667,55.2777777777778,221.333333333333,42.1666666666667,1449.27777777778,145.888888888889,93.4444444444444,14.4444444444444,408.111111111111,297.611111111111,398.777777777778,298.388888888889
"2392",2392,"2000","Hancock","130","1410","44","1410","HANCOCK","Georgia",44,1410,0,"130","1410",1289,1199325.19254643,-391176.59576886,"G1301410","1301410",1239999471.42,177852.981648,198.25,140,42.125,6875.6875,356.4375,28.75,327.6875,122.875,153.875,284.9375,107,1230.6875,146.8125,62.0625,21.25,365.625,222.8125,343.5,311.9375
"2393",2393,"2000","Vinton","390","1630","24","1630","VINTON","Ohio",24,1630,0,"390","1630",643,1151696.50758715,278279.44155883,"G3901630","3901630",1074738951.99,164399.964826,145.944444444444,135.944444444444,36.7777777777778,8144.66666666667,325.888888888889,-39.6111111111111,365.5,146.166666666667,63,247,34.6666666666667,1115,120.722222222222,65.7222222222222,19.2777777777778,336.222222222222,230.333333333333,312.388888888889,230.833333333333
"2394",2394,"2000","Crittenden","210","0550","51","550","CRITTENDEN","Kentucky",51,550,0,"210","0550",28,692625.20614679,12303.8620515,"G2100550","2100550",960760278.036,212013.346373,172.8,128.4,35,8264,351.4,-13.2666666666667,364.533333333333,174.733333333333,231.6,275.733333333333,60.4666666666667,1236.53333333333,142.6,66.6,20,390.933333333333,229.666666666667,270.533333333333,323.133333333333
"2395",2395,"2000","Upshur","480","4590","49","4590","UPSHUR","Texas",49,4590,0,"480","4590",1621,98638.01449166,-532366.49715439,"G4804590","4804590",1535021919.5,182002.263201,217.75,142.875,37.9583333333333,8112.45833333333,399.541666666667,28.2916666666667,371.166666666667,236.791666666667,319,320.25,109.5,1060.45833333333,115.916666666667,66.1666666666667,17.0833333333333,310.833333333333,224.25,224.541666666667,268.833333333333
"2396",2396,"2000","Madison","010","0890","41","890","MADISON","Alabama",41,890,0,"010","0890",3093,856595.02937357,-263877.87363759,"G0100890","0100890",2105290711.2,242475.468192,180.793103448276,136.931034482759,39.5862068965517,7464.27586206897,346.758620689655,4.37931034482759,342.48275862069,98.1724137931034,235,274.068965517241,81.2068965517241,1434.06896551724,174.206896551724,70.0344827586207,20.1724137931034,428.793103448276,281.310344827586,318.48275862069,386.275862068966
"2397",2397,"2000","Hancock","210","0910","51","910","HANCOCK","Kentucky",51,910,0,"210","0910",43,802617.74922894,77237.92436679,"G2100910","2100910",515206514.373,141677.699571,166.625,129.125,35,8347.875,346.625,-19.25,365.5,166.5,226.375,271,53.5,1235.5,135.375,66.625,18,385.625,239.625,293.375,305
"2398",2398,"2000","Dickson","470","0430","54","430","DICKSON","Tennessee",54,430,0,"470","0430",1508,769604.42858092,-116344.33251719,"G4700430","4700430",1272133587.53,169565.871244,172.526315789474,146.315789473684,39.5789473684211,7848.73684210526,351.263157894737,-14,365.315789473684,158.315789473684,228.736842105263,271.157894736842,67.4736842105263,1341.57894736842,156.315789473684,66.4210526315789,19.5789473684211,401.157894736842,250.684210526316,295.210526315789,368.210526315789
"2399",2399,"2000","Linn","410","0430","72","430","LINN","Oregon",72,430,0,"410","0430",1450,-2078037.12987287,1074018.93227905,"G4100430","4100430",5983147117.68,434276.829258,110.181818181818,116.313131313131,41.5858585858586,5632.91919191919,280.030303030303,3.71717171717172,276.313131313131,51.7070707070707,186.717171717172,186.717171717172,44.3636363636364,1809.44444444444,322.989898989899,19.6969696969697,71.4444444444444,927.464646464646,102.383838383838,102.393939393939,835.717171717172
"2400",2400,"2000","Laurens","130","1750","44","1750","LAURENS","Georgia",44,1750,0,"130","1750",1303,1218900.95142226,-479335.39508761,"G1301750","1301750",2119951027.64,203060.636004,208.620689655172,145.068965517241,43.7586206896552,6731.1724137931,366.310344827586,38.2068965517241,328.172413793103,270.758620689655,164.931034482759,292.724137931034,118.172413793103,1176.13793103448,136.034482758621,55.9310344827586,23.7241379310345,356.034482758621,201.931034482759,355.379310344828,296.206896551724
"2401",2401,"2000","Tuscaloosa","010","1250","41","1250","TUSCALOOSA","Alabama",41,1250,0,"010","1250",495,783141.12241638,-436241.30681985,"G0101250","0101250",3499697967.08,291246.001197,197.347826086957,139.45652173913,40.9782608695652,7259.54347826087,359.695652173913,22.7608695652174,336.978260869565,141.565217391304,249.804347826087,288.586956521739,100.934782608696,1423.45652173913,161.869565217391,70.3260869565217,18.8260869565217,424.782608695652,266.630434782609,330.021739130435,387.869565217391
"2402",2402,"2000","Torrance","350","0570","66","570","TORRANCE","New Mexico",66,570,0,"350","0570",2455,-894246.85514595,-273824.2933042,"G3500570","3500570",8665673153.88,406435.448647,136.91935483871,184.806451612903,46.2016129032258,7823.29032258064,340.629032258065,-54.3629032258064,395.032258064516,228.016129032258,75.5,237.548387096774,37.0483870967742,330.693548387097,68.991935483871,11.8870967741935,63.4274193548387,166.846774193548,40.3951612903226,152.870967741935,50.5564516129032
"2403",2403,"2000","Meagher","300","0590","64","590","MEAGHER","Montana",64,590,0,"300","0590",1360,-1139575.65568821,1105769.793466,"G3000590","3000590",6202494876.02,447225.388614,73.9439252336449,145.317757009346,38.4766355140187,7746.61682242991,282.140186915888,-90.5607476635514,372.785046728972,115.448598130841,-11.8504672897196,174.757009345794,-24.6822429906542,497.289719626168,82.2523364485981,21.392523364486,42.1121495327103,200.07476635514,73.9532710280374,151.308411214953,74.8971962616822
"2404",2404,"2000","Iron","260","0710","23","710","IRON","Michigan",23,710,0,"260","0710",2797,577030.90011215,995906.98448725,"G2600710","2600710",3136449240.23,262829.878527,80.3214285714286,131.589285714286,30.2857142857143,9960.96428571429,294.053571428571,-133.892857142857,427.910714285714,190.553571428571,-57.75,202.035714285714,-57.75,852.428571428571,96.1785714285714,35.7678571428571,28.0535714285714,272.714285714286,124.464285714286,271.160714285714,124.464285714286
"2405",2405,"2000","Lake","390","0850","24","850","LAKE","Ohio",24,850,0,"390","0850",1222,1214846.64555476,564759.83049959,"G3900850","3900850",600136289.224,128387.014882,133.125,107.75,30,8578.5,310.875,-43.125,353.875,235.25,23.625,239.875,17.125,1058.625,101,65.875,11.625,289.375,229.5,285.125,230.625
"2406",2406,"2000","Greer","400","0550","53","550","GREER","Oklahoma",53,550,0,"400","0550",672,-322506.20099787,-281145.94439898,"G4000550","4000550",1667093516.16,220046.12519,194,154.428571428571,37.1428571428571,9001.04761904762,395.095238095238,-15.2857142857143,410.619047619048,245.761904761905,75.3809523809524,308.47619047619,75.3809523809524,627.619047619048,104.52380952381,14.7142857142857,49.4285714285714,245.428571428571,61.3809523809524,200.952380952381,61.3809523809524
"2407",2407,"2000","Sac","190","1610","31","1610","SAC","Iowa",31,1610,0,"190","1610",2920,73186.80754098,547649.63241804,"G1901610","1901610",1497996136.81,165236.619603,121.5,128.416666666667,29,10676.5416666667,336.125,-98.7916666666667,434.833333333333,231.583333333333,-26.8333333333333,253,-26.8333333333333,777.083333333333,103.416666666667,18.75,41.875,278.041666666667,79.0833333333333,260.958333333333,79.0833333333333
"2408",2408,"2000","Wyandotte","200","2090","32","2090","WYANDOTTE","Kansas",32,2090,0,"200","2090",4,105828.83026528,181649.05851488,"G2002090","2002090",403238649.378,100602.010103,166.75,120.5,30.25,9362.5,361.25,-30.75,392.25,220.5,41.75,284.5,41.75,953,129,33.5,40,322.75,113.5,304,113.5
"2409",2409,"2000","Houston","480","2250","49","2250","HOUSTON","Texas",49,2250,0,"480","2250",2985,54731.72934148,-690812.98650714,"G4802250","4802250",3203431097.75,317896.474337,225.113636363636,140.431818181818,40.0227272727273,7458,393.181818181818,46.6363636363636,346.590909090909,267.659090909091,161.727272727273,316.772727272727,123.909090909091,999.204545454545,101.545454545455,69.5454545454545,12.4772727272727,273.159090909091,224.590909090909,233,247.977272727273
"2410",2410,"2000","Dubuque","190","0610","31","610","DUBUQUE","Iowa",31,610,0,"190","0610",354,417979.49880365,567805.09701743,"G1900610","1900610",1596874152.16,180471.949086,123.72,116.16,27.76,10037.28,325.52,-84.68,410.12,235.48,-15.72,247.56,-15.72,882.52,109.08,30.24,33.04,298.04,115.92,286.04,115.92
"2411",2411,"2000","Lake","470","0950","54","950","LAKE","Tennessee",54,950,0,"470","0950",2967,578254.62603786,-110714.05647556,"G4700950","4700950",501927802.642,146649.90327,182,123.857142857143,33.5714285714286,8388.42857142857,361.428571428571,-2.42857142857143,363.857142857143,183.857142857143,240,287,68.4285714285714,1248.57142857143,137.714285714286,68.7142857142857,20.5714285714286,396.142857142857,237.714285714286,255.571428571429,331.571428571429
"2412",2412,"2000","St Joseph","180","1410","22","1410","ST JOSEPH","Indiana",22,1410,0,"180","1410",835,801805.35325173,502228.8256675,"G1801410","1801410",1193905679.42,155422.28172,136.4,114.2,29.8666666666667,9064.6,326.666666666667,-48.4666666666667,375.066666666667,245.533333333333,22,250.2,13.3333333333333,1042.66666666667,100.266666666667,62.4666666666667,12.2,282.8,217.533333333333,281.4,218.2
"2413",2413,"2000","Alleghany","370","0050","47","50","ALLEGHANY","North Carolina",47,50,0,"370","0050",2513,1314603.90475173,-9923.88334806,"G3700050","3700050",609985952.145,132171.504852,138.5,135.125,40.625,7002.25,298.5,-30.625,329.25,219.125,44.25,226.25,44.25,1338.375,133.75,84.625,14.875,377.75,269.5,365,269.5
"2414",2414,"2000","Fredericksburg City","510","6300","40","6300","FREDERICKSBURG","Virginia",40,6300,0,"510","6300",1788,1593625.2872681,245301.54978,"G5106300","5106300",27251905.4249,27754.6850633,168,133,37,7828,343,-9,353,262,122,268,64,1163,119,80,14,339,252,338,253
"2415",2415,"2000","Marion","450","0670","48","670","MARION","South Carolina",48,670,0,"450","0670",968,1516225.41166629,-249823.29203446,"G4500670","4500670",1279700235.61,271675.272642,199.777777777778,136.388888888889,41.0555555555556,6873.38888888889,358,30.3888888888889,327.611111111111,286.055555555556,157.111111111111,286.055555555556,107.888888888889,1291.33333333333,165.888888888889,59.6666666666667,30.4444444444444,457.722222222222,215.166666666667,457.722222222222,258.611111111111
"2416",2416,"2000","Newton","280","1010","46","1010","NEWTON","Mississippi",46,1010,0,"280","1010",2271,643331.05738322,-547099.66584011,"G2801010","2801010",1501121752.14,155170.902314,204.1,143.6,41.85,7176.2,367.55,27.35,340.15,171.75,255.75,294,108.55,1381.4,151.95,68.15,19.8,415,257.55,296.15,389.65
"2417",2417,"2000","Jim Wells","480","2490","49","2490","JIM WELLS","Texas",49,2490,0,"480","2490",1943,-206959.21838023,-1086249.00844362,"G4802490","4802490",2248743781.38,257713.906219,249.4375,132.09375,43.59375,5934.09375,389.375,89.9375,299.375,292.78125,182.59375,320.125,167.375,641.65625,110.0625,21.6875,49.1875,264.90625,94.03125,216.90625,104.6875
"2418",2418,"2000","Clarion","420","0310","14","310","CLARION","Pennsylvania",14,310,0,"420","0310",1476,1372661.3717315,533780.64291746,"G4200310","4200310",1577154337.4,206378.749668,120.739130434783,131,35,8299.73913043478,306.95652173913,-62.1304347826087,369.04347826087,223.173913043478,5.95652173913043,223.173913043478,5.95652173913043,1233.52173913043,132,78.6086956521739,14.1304347826087,362.739130434783,255.217391304348,362.739130434783,255.217391304348
"2419",2419,"2000","Warren","390","1650","24","1650","WARREN","Ohio",24,1650,0,"390","1650",644,1006734.89742597,278805.44518451,"G3901650","3901650",1054485363.74,137744.225694,149.875,121.625,32.9375,8537.4375,330.625,-32.75,363.4375,148.1875,152.875,256.5,34.5625,1122.8125,125.8125,68.6875,19.125,353.6875,233.6875,294.75,240.6875
"2420",2420,"2000","Noxubee","280","1030","46","1030","NOXUBEE","Mississippi",46,1030,0,"280","1030",2272,688372.25093301,-464281.10204206,"G2801030","2801030",1813138354.85,170833.178113,200.958333333333,138.541666666667,40.8333333333333,7254.625,362.666666666667,26.9166666666667,335.833333333333,169.083333333333,252.666666666667,291.708333333333,104.708333333333,1358.625,150.291666666667,67,20.7083333333333,415.666666666667,250.875,291.166666666667,375.958333333333
"2421",2421,"2000","Levy","120","0750","43","750","LEVY","Florida",43,750,0,"120","0750",311,1284430.19570802,-822921.74677674,"G1200750","1200750",2942621121.14,727725.626716,231.121951219512,136.80487804878,48.6341463414634,5200.0487804878,357.90243902439,79.4634146341463,278.243902439024,292.048780487805,201.80487804878,293.756097560976,160.585365853659,1294.12195121951,195.634146341463,45.1219512195122,46.1951219512195,538.512195121951,170.707317073171,521.585365853659,243.243902439024
"2422",2422,"2000","Tucker","540","0930","56","930","TUCKER","West Virginia",56,930,0,"540","0930",1885,1400954.55133159,302299.87355009,"G5400930","5400930",1090675843.63,162158.181723,121.333333333333,130.666666666667,37.6666666666667,7534.26666666667,290.8,-51.4666666666667,342.266666666667,207.933333333333,100.133333333333,214.933333333333,18.5333333333333,1436.86666666667,147.533333333333,89.6666666666667,14.2666666666667,409.533333333333,303.6,408.733333333333,321.466666666667
"2423",2423,"2000","Dolores","080","0330","62","330","DOLORES","Colorado",62,330,0,"080","0330",891,-1089272.77638767,100079.09644587,"G0800330","0800330",2766371659.66,297814.149499,94.6410256410256,162.076923076923,42.2564102564103,7538.41025641026,293.897435897436,-85.7435897435897,379.769230769231,183.153846153846,133.974358974359,189.564102564103,-5.79487179487179,524.615384615385,62.4615384615385,17.7435897435897,28.6153846153846,170.923076923077,83.8717948717949,135.435897435897,125.128205128205
"2424",2424,"2000","Lewis","360","0490","13","490","LEWIS","New York",13,490,0,"360","0490",2479,1634732.50775962,880914.03939026,"G3600490","3600490",3340760187.34,255672.979369,98.7407407407407,116.444444444444,30.1481481481481,9111.51851851852,287.055555555556,-93.1481481481482,380.222222222222,73.3333333333333,94.962962962963,209.185185185185,-27.8703703703704,1302.83333333333,127.388888888889,92.4444444444444,9.74074074074074,361.962962962963,292.685185185185,322.814814814815,327.814814814815
"2425",2425,"2000","Cortland","360","0230","13","230","CORTLAND","New York",13,230,0,"360","0230",2467,1613706.94143777,740475.00068039,"G3600230","3600230",1298921149.74,146099.981549,113.333333333333,113.444444444444,31.2222222222222,8460.44444444445,297.277777777778,-58.3888888888889,355.611111111111,218.333333333333,8,218.333333333333,-2.38888888888889,1138.11111111111,115.222222222222,77.1111111111111,10.4444444444444,318.333333333333,246.444444444444,318.333333333333,247.777777777778
"2426",2426,"2000","Bath","510","0170","40","170","BATH","Virginia",40,170,0,"510","0170",2718,1406209.91387187,183197.15496001,"G5100170","5100170",1384509769.78,179956.579721,139.181818181818,139.590909090909,39.7272727272727,7495.40909090909,311.772727272727,-35.6818181818182,347.363636363636,227.136363636364,48.2727272727273,233,37.9545454545455,1198,126.318181818182,82.3636363636364,13.5454545454545,342.909090909091,252.954545454545,337.590909090909,253.545454545455
"2427",2427,"2000","Hamilton","190","0790","31","790","HAMILTON","Iowa",31,790,0,"190","0790",361,187598.57471125,549296.64541826,"G1900790","1900790",1495563122.17,161035.476644,123.714285714286,125.047619047619,28.8095238095238,10523.9523809524,333.333333333333,-94.8095238095238,428.095238095238,232.285714285714,-23.5238095238095,252.333333333333,-23.5238095238095,805.666666666667,99,21.0952380952381,38.5238095238095,282.428571428571,91.4761904761905,278.047619047619,91.4761904761905
"2428",2428,"2000","Blount","010","0090","41","90","BLOUNT","Alabama",41,90,0,"010","0090",445,863689.44590646,-351053.65579664,"G0100090","0100090",1685071135.65,240733.566079,185.954545454545,138.727272727273,40.4545454545455,7296.77272727273,349.090909090909,10.5,338.772727272727,105.590909090909,239.272727272727,277.136363636364,88.4545454545455,1439.68181818182,170.227272727273,65.8636363636364,20.6363636363636,427.181818181818,286.045454545455,331.545454545455,379
"2429",2429,"2000","Harris","130","1450","44","1450","HARRIS","Georgia",44,1450,0,"130","1450",2946,1031107.6454759,-472710.85447916,"G1301450","1301450",1224910249.08,164003.753143,200.8125,138.9375,42.4375,6837.9375,354.3125,30.9375,323.25,150.3125,205.375,286.25,109.6875,1314,162.25,61,23.3125,396,244.5,348.8125,345.0625
"2430",2430,"2000","Lauderdale","280","0750","46","750","LAUDERDALE","Mississippi",46,750,0,"280","0750",2260,685867.99481852,-543457.48212167,"G2800750","2800750",1852583274.82,172985.80166,205.041666666667,142.041666666667,41.9583333333333,7088.08333333333,366.375,31.125,335.416666666667,165,255.666666666667,293.916666666667,110.833333333333,1381.04166666667,156.083333333333,65.7916666666667,20,416.75,250.375,310.041666666667,387.166666666667
"2431",2431,"2000","Greene","190","0730","31","730","GREENE","Iowa",31,730,0,"190","0730",3083,131804.86092741,509278.23853498,"G1900730","1900730",1479203882.96,153937.274029,130.766666666667,129.866666666667,29.8666666666667,10416.5,343.766666666667,-86.1333333333333,429.866666666667,206.6,-13.8666666666667,259.033333333333,-13.8666666666667,804.033333333333,101.366666666667,23.5666666666667,38.3666666666667,281.033333333333,91.3666666666667,267.533333333333,91.3666666666667
"2432",2432,"2000","Montgomery","130","2090","44","2090","MONTGOMERY","Georgia",44,2090,0,"130","2090",1317,1259411.9931269,-506176.7596909,"G1302090","1302090",640551881.133,138860.654069,213.3,142.8,44,6525.5,367,45.4,321.5,294.2,172,294.2,125.4,1156.7,131.3,49.9,26.4,373.8,190.2,373.8,277.3
"2433",2433,"2000","Avery","370","0110","47","110","AVERY","North Carolina",47,110,0,"370","0110",2516,1251816.72739876,-66589.88841209,"G3700110","3700110",640268410.026,131670.42369,133.222222222222,130.111111111111,40.2222222222222,6768.11111111111,286.222222222222,-32.7777777777778,319.111111111111,212.888888888889,92.7777777777778,217.888888888889,42.4444444444444,1547.66666666667,159.555555555556,101.444444444444,15.7777777777778,445.111111111111,314,437.666666666667,323.888888888889
"2434",2434,"2000","Custer","080","0270","62","270","CUSTER","Colorado",62,270,0,"080","0270",3023,-812271.84168073,108285.88536843,"G0800270","0800270",1916332840.33,228687.106987,67.3846153846154,165.615384615385,42.6153846153846,7643.61538461538,261.615384615385,-121.846153846154,383.461538461538,156.423076923077,-17.3846153846154,163.192307692308,-35.1538461538462,481.769230769231,70.4230769230769,21.3076923076923,37.8846153846154,178.346153846154,78.0769230769231,170.269230769231,81.9615384615385
"2435",2435,"2000","Martin","370","1170","47","1170","MARTIN","North Carolina",47,1170,0,"370","1170",1104,1680308.32602662,-18206.09517752,"G3701170","3701170",1195263586.37,225297.259652,184.875,130.375,39.0625,7204.8125,345.4375,15.5,329.9375,271.1875,143.3125,276.125,88.75,1267.3125,147.75,68.875,22.5,408.6875,232.125,399.375,272.6875
"2436",2436,"2000","Gloucester","340","0150","12","150","GLOUCESTER","New Jersey",12,150,0,"340","0150",2168,1758304.70464071,441896.68677617,"G3400150","3400150",849338742.836,183162.789939,159.666666666667,114.25,32.5,8161.91666666667,334.75,-11.3333333333333,346,258.666666666667,115.916666666667,264,51.4166666666667,1262.58333333333,141.666666666667,76.3333333333333,17.9166666666667,387.75,262.833333333333,386.333333333333,279.333333333333
"2437",2437,"2000","Johnson","200","0910","32","910","JOHNSON","Kansas",32,910,0,"200","0910",1039,101198.99964616,155725.35616115,"G2000910","2000910",1243572268.28,151776.086823,165.045454545455,122.727272727273,30.6818181818182,9346.18181818182,360.227272727273,-34.9090909090909,395.045454545455,218.090909090909,40.2727272727273,282.409090909091,40.2727272727273,954,128.363636363636,33.2272727272727,40.3636363636364,328.681818181818,111.772727272727,305.136363636364,111.772727272727
"2438",2438,"2000","Marion","200","1150","32","1150","MARION","Kansas",32,1150,0,"200","1150",1049,-94935.15675287,96784.59291775,"G2001150","2001150",2469658815.08,212987.502074,165.060606060606,138.727272727273,32.1818181818182,9721.66666666667,374.545454545455,-48.5757575757576,423.060606060606,257.69696969697,34.3333333333333,287.69696969697,34.3333333333333,826,111.69696969697,20.8181818181818,42.0606060606061,296.666666666667,88.5757575757576,271.787878787879,88.5757575757576
"2439",2439,"2000","Suwannee","120","1210","43","1210","SUWANNEE","Florida",43,1210,0,"120","1210",403,1246931.54967292,-730235.25261348,"G1201210","1201210",1792042515.48,222538.848407,226.181818181818,139.5,46.3181818181818,5739.40909090909,364,66.5,297.454545454545,296.090909090909,191.636363636364,296.227272727273,148.590909090909,1311.95454545455,171.545454545455,50.0454545454545,36.5454545454545,486.818181818182,186.590909090909,486.772727272727,270.454545454545
"2440",2440,"2000","Greene","510","0790","40","790","GREENE","Virginia",40,790,0,"510","0790",2744,1510300.25893293,229117.07128361,"G5100790","5100790",406537799.982,112750.240502,152,131.142857142857,37.1428571428571,7679.14285714286,324,-24.1428571428571,348.142857142857,242.285714285714,48.5714285714286,248.714285714286,48.5714285714286,1229.42857142857,130,80.8571428571429,16.1428571428571,367.571428571429,244.571428571429,358.714285714286,244.571428571429
"2441",2441,"2000","Dyer","470","0450","54","450","DYER","Tennessee",54,450,0,"470","0450",2198,587475.34708517,-141071.34521066,"G4700450","4700450",1363580913.11,187769.267365,184.333333333333,123.611111111111,33.7222222222222,8268.44444444445,360.333333333333,0.5,360,186.5,241.444444444444,287.666666666667,72.5,1271.44444444444,137.833333333333,66.5,20.3333333333333,395.166666666667,240.055555555556,263,343.777777777778
"2442",2442,"2000","Anderson","450","0070","48","70","ANDERSON","South Carolina",48,70,0,"450","0070",942,1213052.99154902,-248366.65811279,"G4500070","4500070",1961803691.32,217016.117298,188.185185185185,135.62962962963,40.5185185185185,7165.03703703704,350.296296296296,19.3703703703704,330.851851851852,109.925925925926,140.62962962963,278.851851851852,93.962962962963,1365.18518518519,162.407407407407,83.0740740740741,18.037037037037,393.777777777778,277.888888888889,353.888888888889,341
"2443",2443,"2000","Androscoggin","230","0010","2","10","ANDROSCOGGIN","Maine",2,10,0,"230","0010",95,2031140.12718704,1023337.45611635,"G2300010","2300010",1287795157.31,191383.54667,111.181818181818,116.772727272727,30.5,8950,301.909090909091,-74.5,376.318181818182,56.7727272727273,185.545454545455,223.545454545455,-9.63636363636364,1274.04545454545,134.045454545455,88.9090909090909,11.2272727272727,366.818181818182,288.181818181818,304.545454545455,320.818181818182
"2444",2444,"2000","Morgan","180","1090","22","1090","MORGAN","Indiana",22,1090,0,"180","1090",821,812937.77055448,262986.64809879,"G1801090","1801090",1060305377.13,143454.01075,150.055555555556,124.611111111111,33.2222222222222,8664.27777777778,334.055555555556,-35.2222222222222,369.277777777778,149.166666666667,159.666666666667,258.333333333333,32.9444444444444,1118.66666666667,120.388888888889,67.7777777777778,17.7777777777778,337.611111111111,231.777777777778,301.277777777778,248.166666666667
"2445",2445,"2000","Edwards","480","1370","49","1370","EDWARDS","Texas",49,1370,0,"480","1370",1700,-414870.26683102,-829949.65384849,"G4801370","4801370",5490733477.96,342669.915485,218.652173913043,147.550724637681,42.8115942028985,6919.28985507246,373.057971014493,32.6521739130435,340.347826086957,298.115942028986,135.405797101449,300.840579710145,123.115942028986,608.942028985507,97.6666666666667,20.9275362318841,46.6231884057971,232.63768115942,74.4347826086957,231.304347826087,77.8695652173913
